"Date Time","Date Time(RAW)","Total Online Devices","Total Online Devices(RAW)","Speed Bad","Speed Bad(RAW)","Speed Good","Speed Good(RAW)","Speed Better","Speed Better(RAW)","Experience Worse","Experience Worse(RAW)","Experience Bad","Experience Bad(RAW)","Experience Good","Experience Good(RAW)","Experience Better","Experience Better(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"21-4-2024 23:00:00 - 00:00:00","45403.9166666667","49 #","49.2833","0 #","0.0000","4,92 #","4.9167","44 #","44.3667","0 #","0.0000","0 #","0.0000","0 #","0.0000","50 #","49.8667","0 %","0.0000","100 %","0000010000"
"22-4-2024 00:00:00 - 01:00:00","45403.9583333333","49 #","48.6500","0,22 #","0.2167","4,62 #","4.6167","44 #","43.8167","0 #","0.0000","0,17 #","0.1667","0 #","0.0000","49 #","49.3667","0 %","0.0000","100 %","0000010000"
"22-4-2024 01:00:00 - 02:00:00","45404.0000000000","48 #","48.2500","0 #","0.0000","4,55 #","4.5500","44 #","43.7000","0 #","0.0000","0 #","0.0000","0,08 #","0.0833","49 #","48.9167","0 %","0.0000","100 %","0000010000"
"22-4-2024 02:00:00 - 03:00:00","45404.0416666667","48 #","48.2000","0 #","0.0000","4,32 #","4.3167","44 #","43.8833","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"22-4-2024 03:00:00 - 04:00:00","45404.0833333333","48 #","48.1667","0,20 #","0.2000","4,12 #","4.1167","44 #","43.8500","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"22-4-2024 04:00:00 - 05:00:00","45404.1250000000","48 #","48.0417","0,29 #","0.2917","4,46 #","4.4583","43 #","43.2917","0 #","0.0000","0,02 #","0.0208","0 #","0.0000","49 #","48.9792","0 %","0.0000","100 %","0000010000"
"22-4-2024 05:00:00 - 06:00:00","45404.1666666667","48 #","48.4500","0,10 #","0.1000","4,30 #","4.3000","44 #","44.0500","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"22-4-2024 06:00:00 - 07:00:00","45404.2083333333","49 #","48.8333","0,25 #","0.2500","4,98 #","4.9833","44 #","43.6000","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.2833","0 %","0.0000","100 %","0000010000"
"22-4-2024 07:00:00 - 08:00:00","45404.2500000000","55 #","55.0167","1,55 #","1.5500","7,17 #","7.1667","46 #","46.3000","0 #","0.0000","0,63 #","0.6333","0,13 #","0.1333","55 #","55.3833","0 %","0.0000","100 %","0000010000"
"22-4-2024 08:00:00 - 09:00:00","45404.2916666667","89 #","89.3167","3,33 #","3.3333","20 #","19.7167","66 #","66.2667","0 #","0.0000","2,55 #","2.5500","1,07 #","1.0667","88 #","88.2167","0 %","0.0000","100 %","0000010000"
"22-4-2024 09:00:00 - 10:00:00","45404.3333333333","196 #","195.8235","5,49 #","5.4902","35 #","35.2549","155 #","155.0784","0 #","0.0000","6,16 #","6.1569","2,75 #","2.7451","190 #","190.0196","7 %","6.8800","100 %","0000010000"
"22-4-2024 10:00:00 - 11:00:00","45404.3750000000","247 #","246.8167","6,88 #","6.8833","49 #","48.8000","191 #","191.1333","0 #","0.0000","7,05 #","7.0500","2,42 #","2.4167","240 #","240.2833","0 %","0.0000","100 %","0000010000"
"22-4-2024 11:00:00 - 12:00:00","45404.4166666667","271 #","271.4000","7,27 #","7.2667","55 #","54.6833","209 #","209.4500","0 #","0.0000","9,12 #","9.1167","2,15 #","2.1500","263 #","262.5333","0 %","0.0000","100 %","0000010000"
"22-4-2024 12:00:00 - 13:00:00","45404.4583333333","262 #","261.7833","7,23 #","7.2333","54 #","54.4167","200 #","200.1333","0 #","0.0000","9,53 #","9.5333","3 #","3.0000","252 #","251.5167","0 %","0.0000","100 %","0000010000"
"22-4-2024 13:00:00 - 14:00:00","45404.5000000000","261 #","261.4833","7,52 #","7.5167","59 #","58.5833","195 #","195.3833","0 #","0.0000","11 #","11.4000","3,78 #","3.7833","249 #","248.9833","0 %","0.0000","100 %","0000010000"
"22-4-2024 14:00:00 - 15:00:00","45404.5416666667","264 #","263.8167","5,35 #","5.3500","50 #","50.1500","208 #","208.3167","0 #","0.0000","8,05 #","8.0500","3,07 #","3.0667","256 #","255.7500","0 %","0.0000","100 %","0000010000"
"22-4-2024 15:00:00 - 16:00:00","45404.5833333333","252 #","251.7414","5,78 #","5.7759","45 #","44.5000","201 #","201.4655","0 #","0.0000","9,26 #","9.2586","1,69 #","1.6897","245 #","244.5345","0 %","0.0000","100 %","0000010000"
"22-4-2024 16:00:00 - 17:00:00","45404.6250000000","225 #","225.2833","7,07 #","7.0667","44 #","44.2500","174 #","173.9667","0 #","0.0000","12 #","11.6333","2,33 #","2.3333","213 #","213.3167","0 %","0.0000","100 %","0000010000"
"22-4-2024 17:00:00 - 18:00:00","45404.6666666667","154 #","154.1695","7,03 #","7.0339","39 #","39.1864","108 #","107.9492","0 #","0.0000","11 #","11.4746","2,81 #","2.8136","142 #","141.6271","0 %","0.0000","100 %","0000010000"
"22-4-2024 18:00:00 - 19:00:00","45404.7083333333","86 #","86.1833","3,03 #","3.0333","16 #","15.9500","67 #","67.2000","0 #","0.0000","2,97 #","2.9667","0,52 #","0.5167","84 #","83.6333","0 %","0.0000","100 %","0000010000"
"22-4-2024 19:00:00 - 20:00:00","45404.7500000000","67 #","66.5667","1,97 #","1.9667","11 #","10.7833","54 #","53.8167","0 #","0.0000","1,07 #","1.0667","0,33 #","0.3333","66 #","66.0500","0 %","0.0000","100 %","0000010000"
"22-4-2024 20:00:00 - 21:00:00","45404.7916666667","59 #","59.2167","1,60 #","1.6000","9,30 #","9.3000","48 #","48.3167","0 #","0.0000","0,75 #","0.7500","0,33 #","0.3333","59 #","59.1333","0 %","0.0000","100 %","0000010000"
"22-4-2024 21:00:00 - 22:00:00","45404.8333333333","58 #","57.9500","2 #","2.0000","8,07 #","8.0667","48 #","47.8833","0 #","0.0000","0,95 #","0.9500","0,20 #","0.2000","57 #","57.2333","0 %","0.0000","100 %","0000010000"
"22-4-2024 22:00:00 - 23:00:00","45404.8750000000","54 #","53.8667","1,23 #","1.2333","7,18 #","7.1833","45 #","45.4500","0 #","0.0000","0,77 #","0.7667","0,07 #","0.0667","53 #","53.2667","0 %","0.0000","100 %","0000010000"
"22-4-2024 23:00:00 - 00:00:00","45404.9166666667","49 #","49.2000","1 #","1.0000","5,47 #","5.4667","43 #","42.7333","0 #","0.0000","0,10 #","0.1000","0 #","0.0000","49 #","49.2167","0 %","0.0000","100 %","0000010000"
"23-4-2024 00:00:00 - 01:00:00","45404.9583333333","49 #","49.0000","1 #","1.0000","4,97 #","4.9667","43 #","43.0333","0 #","0.0000","0,08 #","0.0833","0 #","0.0000","49 #","48.9167","0 %","0.0000","100 %","0000010000"
"23-4-2024 01:00:00 - 02:00:00","45405.0000000000","49 #","48.9500","1,02 #","1.0167","5,13 #","5.1333","43 #","42.8000","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"23-4-2024 02:00:00 - 03:00:00","45405.0416666667","49 #","49.0000","1,02 #","1.0167","5,67 #","5.6667","42 #","42.3167","0 #","0.0000","0,08 #","0.0833","0 #","0.0000","49 #","48.9167","0 %","0.0000","100 %","0000010000"
"23-4-2024 03:00:00 - 04:00:00","45405.0833333333","49 #","48.9167","1 #","1.0000","5,60 #","5.6000","42 #","42.3167","0 #","0.0000","0,08 #","0.0833","0,08 #","0.0833","49 #","48.8333","0 %","0.0000","100 %","0000010000"
"23-4-2024 04:00:00 - 05:00:00","45405.1250000000","49 #","48.9500","1,02 #","1.0167","5,40 #","5.4000","43 #","42.5333","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"23-4-2024 05:00:00 - 06:00:00","45405.1666666667","49 #","48.7833","1,15 #","1.1500","5,42 #","5.4167","42 #","42.2167","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"23-4-2024 06:00:00 - 07:00:00","45405.2083333333","49 #","49.0000","1 #","1.0000","6,20 #","6.2000","42 #","41.8000","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.1667","0 %","0.0000","100 %","0000010000"
"23-4-2024 07:00:00 - 08:00:00","45405.2500000000","53 #","53.3167","1,85 #","1.8500","7,70 #","7.7000","44 #","43.7667","0 #","0.0000","0,38 #","0.3833","0,05 #","0.0500","53 #","53.3000","0 %","0.0000","100 %","0000010000"
"23-4-2024 08:00:00 - 09:00:00","45405.2916666667","85 #","85.3167","2,97 #","2.9667","21 #","21.2000","61 #","61.1500","0 #","0.0000","3,72 #","3.7167","0,82 #","0.8167","83 #","83.0500","0 %","0.0000","100 %","0000010000"
"23-4-2024 09:00:00 - 10:00:00","45405.3333333333","177 #","177.0167","5,85 #","5.8500","34 #","33.8667","137 #","137.3000","0 #","0.0000","4,95 #","4.9500","1,72 #","1.7167","173 #","173.2500","0 %","0.0000","100 %","0000010000"
"23-4-2024 10:00:00 - 11:00:00","45405.3750000000","296 #","295.7500","8 #","8.0000","62 #","61.5333","226 #","226.2167","0 #","0.0000","9,33 #","9.3333","2,62 #","2.6167","290 #","290.3833","0 %","0.0000","100 %","0000010000"
"23-4-2024 11:00:00 - 12:00:00","45405.4166666667","320 #","320.2833","7,07 #","7.0667","67 #","67.1167","246 #","246.1000","0 #","0.0000","9,37 #","9.3667","2,82 #","2.8167","312 #","311.7667","0 %","0.0000","100 %","0000010000"
"23-4-2024 12:00:00 - 13:00:00","45405.4583333333","310 #","310.0167","6,23 #","6.2333","66 #","66.1500","238 #","237.6333","0 #","0.0000","7,93 #","7.9333","2,95 #","2.9500","303 #","302.8167","0 %","0.0000","100 %","0000010000"
"23-4-2024 13:00:00 - 14:00:00","45405.5000000000","315 #","314.7167","5,87 #","5.8667","58 #","58.2333","251 #","250.6167","0 #","0.0000","11 #","10.5167","2,32 #","2.3167","305 #","305.4500","0 %","0.0000","100 %","0000010000"
"23-4-2024 14:00:00 - 15:00:00","45405.5416666667","317 #","317.0000","5,23 #","5.2333","64 #","64.1500","248 #","247.6167","0 #","0.0000","11 #","10.8000","3,15 #","3.1500","307 #","306.8000","0 %","0.0000","100 %","0000010000"
"23-4-2024 15:00:00 - 16:00:00","45405.5833333333","298 #","298.2167","5,77 #","5.7667","56 #","56.4667","236 #","235.9833","0 #","0.0000","9,60 #","9.6000","2,42 #","2.4167","289 #","289.2500","0 %","0.0000","100 %","0000010000"
"23-4-2024 16:00:00 - 17:00:00","45405.6250000000","234 #","233.9000","4,63 #","4.6333","46 #","45.6667","184 #","183.6000","0 #","0.0000","7,45 #","7.4500","2,28 #","2.2833","226 #","225.8167","0 %","0.0000","100 %","0000010000"
"23-4-2024 17:00:00 - 18:00:00","45405.6666666667","143 #","142.7500","4 #","4.0000","39 #","39.2667","99 #","99.4833","0 #","0.0000","7,20 #","7.2000","1,67 #","1.6667","136 #","136.0500","0 %","0.0000","100 %","0000010000"
"23-4-2024 18:00:00 - 19:00:00","45405.7083333333","80 #","79.8000","3,48 #","3.4833","16 #","16.4333","60 #","59.8833","0 #","0.0000","1,30 #","1.3000","0,45 #","0.4500","79 #","79.3167","0 %","0.0000","100 %","0000010000"
"23-4-2024 19:00:00 - 20:00:00","45405.7500000000","65 #","64.8333","1,73 #","1.7333","11 #","11.2333","52 #","51.8667","0 #","0.0000","0,82 #","0.8167","0,07 #","0.0667","65 #","64.7667","0 %","0.0000","100 %","0000010000"
"23-4-2024 20:00:00 - 21:00:00","45405.7916666667","65 #","64.8333","1,58 #","1.5833","11 #","10.5667","53 #","52.6833","0 #","0.0000","0,70 #","0.7000","0,22 #","0.2167","65 #","65.3667","0 %","0.0000","100 %","0000010000"
"23-4-2024 21:00:00 - 22:00:00","45405.8333333333","63 #","63.2500","1,38 #","1.3833","10 #","10.2500","52 #","51.6167","0 #","0.0000","0,67 #","0.6667","0,02 #","0.0167","64 #","63.6833","0 %","0.0000","100 %","0000010000"
"23-4-2024 22:00:00 - 23:00:00","45405.8750000000","61 #","61.1500","1,43 #","1.4333","9,30 #","9.3000","50 #","50.4167","0 #","0.0000","0,38 #","0.3833","0,13 #","0.1333","61 #","61.4167","0 %","0.0000","100 %","0000010000"
"23-4-2024 23:00:00 - 00:00:00","45405.9166666667","60 #","60.0500","1,38 #","1.3833","8,97 #","8.9667","50 #","49.7000","0 #","0.0000","0,45 #","0.4500","0,08 #","0.0833","60 #","60.2500","0 %","0.0000","100 %","0000010000"
"24-4-2024 00:00:00 - 01:00:00","45405.9583333333","58 #","58.4333","1,70 #","1.7000","7,37 #","7.3667","49 #","49.3667","0 #","0.0000","0,55 #","0.5500","0,07 #","0.0667","59 #","58.8167","0 %","0.0000","100 %","0000010000"
"24-4-2024 01:00:00 - 02:00:00","45406.0000000000","56 #","55.9333","1,32 #","1.3167","7,13 #","7.1333","47 #","47.4833","0 #","0.0000","0,52 #","0.5167","0,10 #","0.1000","56 #","55.9000","0 %","0.0000","100 %","0000010000"
"24-4-2024 02:00:00 - 03:00:00","45406.0416666667","54 #","53.5667","1 #","1.0000","6,82 #","6.8167","46 #","45.7500","0 #","0.0000","0 #","0.0000","0 #","0.0000","54 #","54.0000","0 %","0.0000","100 %","0000010000"
"24-4-2024 03:00:00 - 04:00:00","45406.0833333333","53 #","53.4667","1 #","1.0000","6,92 #","6.9167","46 #","45.5500","0 #","0.0000","0 #","0.0000","0 #","0.0000","54 #","54.0000","0 %","0.0000","100 %","0000010000"
"24-4-2024 04:00:00 - 05:00:00","45406.1250000000","53 #","52.9333","1,13 #","1.1333","7,77 #","7.7667","44 #","44.0333","0 #","0.0000","0,03 #","0.0333","0,08 #","0.0833","54 #","53.6000","0 %","0.0000","100 %","0000010000"
"24-4-2024 05:00:00 - 06:00:00","45406.1666666667","53 #","52.5667","1,30 #","1.3000","8,92 #","8.9167","42 #","42.3500","0 #","0.0000","0 #","0.0000","0 #","0.0000","53 #","53.0000","0 %","0.0000","100 %","0000010000"
"24-4-2024 06:00:00 - 07:00:00","45406.2083333333","52 #","52.3500","1,17 #","1.1667","8,97 #","8.9667","42 #","42.2167","0 #","0.0000","0,15 #","0.1500","0 #","0.0000","53 #","52.8500","0 %","0.0000","100 %","0000010000"
"24-4-2024 07:00:00 - 08:00:00","45406.2500000000","54 #","54.2500","1,38 #","1.3833","9,90 #","9.9000","43 #","42.9667","0 #","0.0000","0,07 #","0.0667","0,02 #","0.0167","55 #","55.3167","0 %","0.0000","100 %","0000010000"
"24-4-2024 08:00:00 - 09:00:00","45406.2916666667","72 #","72.0000","2,55 #","2.5500","16 #","16.2833","53 #","53.1667","0 #","0.0000","1,72 #","1.7167","0,77 #","0.7667","71 #","71.2500","0 %","0.0000","100 %","0000010000"
"24-4-2024 09:00:00 - 10:00:00","45406.3333333333","146 #","145.7667","3,92 #","3.9167","30 #","29.7333","112 #","112.1167","0 #","0.0000","4,92 #","4.9167","1,40 #","1.4000","142 #","141.8833","0 %","0.0000","100 %","0000010000"
"24-4-2024 10:00:00 - 11:00:00","45406.3750000000","200 #","200.4000","2,98 #","2.9833","38 #","37.6667","160 #","159.7500","0 #","0.0000","3,90 #","3.9000","1,35 #","1.3500","198 #","197.5167","0 %","0.0000","100 %","0000010000"
"24-4-2024 11:00:00 - 12:00:00","45406.4166666667","216 #","215.7667","5,08 #","5.0833","40 #","39.6167","171 #","171.0667","0 #","0.0000","5,48 #","5.4833","1,80 #","1.8000","211 #","211.0333","0 %","0.0000","100 %","0000010000"
"24-4-2024 12:00:00 - 13:00:00","45406.4583333333","215 #","215.2500","4,28 #","4.2833","40 #","40.2000","171 #","170.7667","0 #","0.0000","5,70 #","5.7000","1,68 #","1.6833","211 #","211.1500","0 %","0.0000","100 %","0000010000"
"24-4-2024 13:00:00 - 14:00:00","45406.5000000000","233 #","232.6167","4,93 #","4.9333","48 #","48.4333","179 #","179.2500","0 #","0.0000","5,95 #","5.9500","1,68 #","1.6833","229 #","228.7667","0 %","0.0000","100 %","0000010000"
"24-4-2024 14:00:00 - 15:00:00","45406.5416666667","232 #","232.4333","4,73 #","4.7333","48 #","47.7167","180 #","179.9833","0 #","0.0000","5,83 #","5.8333","2,10 #","2.1000","227 #","226.6833","0 %","0.0000","100 %","0000010000"
"24-4-2024 15:00:00 - 16:00:00","45406.5833333333","208 #","207.5500","5,62 #","5.6167","38 #","37.8667","164 #","164.0667","0 #","0.0000","6,85 #","6.8500","2,02 #","2.0167","201 #","200.7667","0 %","0.0000","100 %","0000010000"
"24-4-2024 16:00:00 - 17:00:00","45406.6250000000","191 #","191.2833","4,68 #","4.6833","37 #","36.9000","150 #","149.7000","0 #","0.0000","5,75 #","5.7500","1,97 #","1.9667","186 #","185.6667","0 %","0.0000","100 %","0000010000"
"24-4-2024 17:00:00 - 18:00:00","45406.6666666667","128 #","128.1000","3,83 #","3.8333","30 #","30.1833","94 #","94.0833","0 #","0.0000","6,43 #","6.4333","2,58 #","2.5833","121 #","120.5667","0 %","0.0000","100 %","0000010000"
"24-4-2024 18:00:00 - 19:00:00","45406.7083333333","75 #","74.9500","2 #","2.0000","15 #","15.3667","58 #","57.5833","0 #","0.0000","2,68 #","2.6833","0,93 #","0.9333","72 #","72.4500","0 %","0.0000","100 %","0000010000"
"24-4-2024 19:00:00 - 20:00:00","45406.7500000000","62 #","62.0500","2,40 #","2.4000","9,05 #","9.0500","51 #","50.6000","0 #","0.0000","0,30 #","0.3000","0,08 #","0.0833","62 #","62.2833","0 %","0.0000","100 %","0000010000"
"24-4-2024 20:00:00 - 21:00:00","45406.7916666667","63 #","62.6000","2,73 #","2.7333","9,85 #","9.8500","50 #","50.0167","0 #","0.0000","0,53 #","0.5333","0 #","0.0000","63 #","63.2167","0 %","0.0000","100 %","0000010000"
"24-4-2024 21:00:00 - 22:00:00","45406.8333333333","61 #","60.8000","1,72 #","1.7167","9,07 #","9.0667","50 #","50.0167","0 #","0.0000","0,05 #","0.0500","0,18 #","0.1833","62 #","61.7500","0 %","0.0000","100 %","0000010000"
"24-4-2024 22:00:00 - 23:00:00","45406.8750000000","58 #","57.7833","1,83 #","1.8333","7,97 #","7.9667","48 #","47.9833","0 #","0.0000","0,72 #","0.7167","0,02 #","0.0167","58 #","57.9000","0 %","0.0000","100 %","0000010000"
"24-4-2024 23:00:00 - 00:00:00","45406.9166666667","55 #","54.9667","1,47 #","1.4667","7,83 #","7.8333","46 #","45.6667","0 #","0.0000","0,75 #","0.7500","0,03 #","0.0333","55 #","54.7333","0 %","0.0000","100 %","0000010000"
"25-4-2024 00:00:00 - 01:00:00","45406.9583333333","51 #","50.6000","1,07 #","1.0667","6,47 #","6.4667","43 #","43.0667","0 #","0.0000","0,17 #","0.1667","0,08 #","0.0833","51 #","50.9833","0 %","0.0000","100 %","0000010000"
"25-4-2024 01:00:00 - 02:00:00","45407.0000000000","50 #","50.4167","1 #","1.0000","5,88 #","5.8833","44 #","43.5333","0 #","0.0000","0 #","0.0000","0,02 #","0.0167","51 #","50.9833","0 %","0.0000","100 %","0000010000"
"25-4-2024 02:00:00 - 03:00:00","45407.0416666667","50 #","50.4667","1,17 #","1.1667","6,65 #","6.6500","43 #","42.6500","0 #","0.0000","0,22 #","0.2167","0 #","0.0000","51 #","50.7833","0 %","0.0000","100 %","0000010000"
"25-4-2024 03:00:00 - 04:00:00","45407.0833333333","51 #","50.6167","1,13 #","1.1333","6,32 #","6.3167","43 #","43.1667","0 #","0.0000","0 #","0.0000","0 #","0.0000","51 #","51.0000","0 %","0.0000","100 %","0000010000"
"25-4-2024 04:00:00 - 05:00:00","45407.1250000000","50 #","50.4333","1,13 #","1.1333","7,53 #","7.5333","42 #","41.7667","0 #","0.0000","0 #","0.0000","0 #","0.0000","51 #","51.0000","0 %","0.0000","100 %","0000010000"
"25-4-2024 05:00:00 - 06:00:00","45407.1666666667","51 #","50.6167","1,20 #","1.2000","6,92 #","6.9167","43 #","42.5000","0 #","0.0000","0 #","0.0000","0 #","0.0000","51 #","51.0000","0 %","0.0000","100 %","0000010000"
"25-4-2024 06:00:00 - 07:00:00","45407.2083333333","51 #","50.6333","1,22 #","1.2167","7,95 #","7.9500","41 #","41.4667","0 #","0.0000","0 #","0.0000","0 #","0.0000","51 #","51.1667","0 %","0.0000","100 %","0000010000"
"25-4-2024 07:00:00 - 08:00:00","45407.2500000000","56 #","55.5667","2,23 #","2.2333","8,90 #","8.9000","44 #","44.4333","0 #","0.0000","0,52 #","0.5167","0,23 #","0.2333","56 #","55.7000","0 %","0.0000","100 %","0000010000"
"25-4-2024 08:00:00 - 09:00:00","45407.2916666667","96 #","95.8167","3,50 #","3.5000","20 #","19.5500","73 #","72.7667","0 #","0.0000","1,60 #","1.6000","0,68 #","0.6833","95 #","95.3167","0 %","0.0000","100 %","0000010000"
"25-4-2024 09:00:00 - 10:00:00","45407.3333333333","194 #","193.9167","3,15 #","3.1500","39 #","38.9000","152 #","151.8667","0 #","0.0000","4,95 #","4.9500","2,33 #","2.3333","189 #","189.4833","0 %","0.0000","100 %","0000010000"
"25-4-2024 10:00:00 - 11:00:00","45407.3750000000","246 #","246.3667","3,88 #","3.8833","46 #","45.7833","197 #","196.7000","0 #","0.0000","6,35 #","6.3500","1,63 #","1.6333","241 #","241.1167","0 %","0.0000","100 %","0000010000"
"25-4-2024 11:00:00 - 12:00:00","45407.4166666667","264 #","264.0667","4,03 #","4.0333","48 #","47.5500","212 #","212.4833","0 #","0.0000","6,85 #","6.8500","1,98 #","1.9833","257 #","257.3500","0 %","0.0000","100 %","0000010000"
"25-4-2024 12:00:00 - 13:00:00","45407.4583333333","274 #","273.9833","5,32 #","5.3167","54 #","53.8000","215 #","214.8667","0 #","0.0000","8,22 #","8.2167","2,90 #","2.9000","265 #","265.2667","0 %","0.0000","100 %","0000010000"
"25-4-2024 13:00:00 - 14:00:00","45407.5000000000","284 #","283.6500","6,93 #","6.9333","52 #","51.8500","225 #","224.8667","0 #","0.0000","8,33 #","8.3333","2,95 #","2.9500","276 #","275.9167","0 %","0.0000","100 %","0000010000"
"25-4-2024 14:00:00 - 15:00:00","45407.5416666667","276 #","275.7167","4,85 #","4.8500","46 #","46.2833","225 #","224.5833","0 #","0.0000","8,42 #","8.4167","2,20 #","2.2000","268 #","267.9500","0 %","0.0000","100 %","0000010000"
"25-4-2024 15:00:00 - 16:00:00","45407.5833333333","269 #","269.2500","3 #","3.0000","46 #","45.5333","221 #","220.7167","0 #","0.0000","8 #","8.0000","2,45 #","2.4500","262 #","261.6500","0 %","0.0000","100 %","0000010000"
"25-4-2024 16:00:00 - 17:00:00","45407.6250000000","234 #","233.9833","4,17 #","4.1667","37 #","37.4167","192 #","192.4000","0 #","0.0000","5,87 #","5.8667","1,25 #","1.2500","229 #","228.6833","0 %","0.0000","100 %","0000010000"
"25-4-2024 17:00:00 - 18:00:00","45407.6666666667","155 #","155.3167","4,40 #","4.4000","39 #","39.3500","112 #","111.5667","0 #","0.0000","8,75 #","8.7500","2,18 #","2.1833","146 #","146.1833","0 %","0.0000","100 %","0000010000"
"25-4-2024 18:00:00 - 19:00:00","45407.7083333333","83 #","83.3000","2,23 #","2.2333","19 #","19.0500","62 #","62.0167","0 #","0.0000","3,30 #","3.3000","0,70 #","0.7000","80 #","80.4500","0 %","0.0000","100 %","0000010000"
"25-4-2024 19:00:00 - 20:00:00","45407.7500000000","62 #","61.7833","0,18 #","0.1833","11 #","10.6833","51 #","50.9167","0 #","0.0000","0,32 #","0.3167","0,08 #","0.0833","63 #","62.5500","0 %","0.0000","100 %","0000010000"
"25-4-2024 20:00:00 - 21:00:00","45407.7916666667","60 #","59.9833","0,57 #","0.5667","10 #","10.4167","49 #","49.0000","0 #","0.0000","0,77 #","0.7667","0,18 #","0.1833","60 #","59.7500","0 %","0.0000","100 %","0000010000"
"25-4-2024 21:00:00 - 22:00:00","45407.8333333333","58 #","58.4500","0,80 #","0.8000","11 #","10.8667","47 #","46.7833","0 #","0.0000","0,57 #","0.5667","0,42 #","0.4167","58 #","58.2833","0 %","0.0000","100 %","0000010000"
"25-4-2024 22:00:00 - 23:00:00","45407.8750000000","56 #","56.4667","0,32 #","0.3167","9,27 #","9.2667","47 #","46.8833","0 #","0.0000","0,73 #","0.7333","0,03 #","0.0333","56 #","56.4167","0 %","0.0000","100 %","0000010000"
"25-4-2024 23:00:00 - 00:00:00","45407.9166666667","56 #","55.8500","0,85 #","0.8500","8,40 #","8.4000","47 #","46.6000","0 #","0.0000","0,42 #","0.4167","0,07 #","0.0667","56 #","56.0500","0 %","0.0000","100 %","0000010000"
"26-4-2024 00:00:00 - 01:00:00","45407.9583333333","50 #","49.8667","0,33 #","0.3333","8,53 #","8.5333","41 #","41.0000","0 #","0.0000","0,25 #","0.2500","0 #","0.0000","50 #","50.1833","0 %","0.0000","100 %","0000010000"
"26-4-2024 01:00:00 - 02:00:00","45408.0000000000","48 #","48.3833","0 #","0.0000","7,22 #","7.2167","41 #","41.1667","0 #","0.0000","0,17 #","0.1667","0,07 #","0.0667","49 #","48.7667","0 %","0.0000","100 %","0000010000"
"26-4-2024 02:00:00 - 03:00:00","45408.0416666667","49 #","48.5167","0 #","0.0000","7,03 #","7.0333","41 #","41.4833","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"26-4-2024 03:00:00 - 04:00:00","45408.0833333333","49 #","48.5167","0,02 #","0.0167","6,60 #","6.6000","42 #","41.9000","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"26-4-2024 04:00:00 - 05:00:00","45408.1250000000","48 #","48.3667","0,03 #","0.0333","6,25 #","6.2500","42 #","42.0833","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"26-4-2024 05:00:00 - 06:00:00","45408.1666666667","49 #","48.5333","0,07 #","0.0667","6,35 #","6.3500","42 #","42.1167","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.0000","0 %","0.0000","100 %","0000010000"
"26-4-2024 06:00:00 - 07:00:00","45408.2083333333","49 #","48.6667","0,35 #","0.3500","7,58 #","7.5833","41 #","40.7333","0 #","0.0000","0 #","0.0000","0 #","0.0000","49 #","49.2500","0 %","0.0000","100 %","0000010000"
"26-4-2024 07:00:00 - 08:00:00","45408.2500000000","51 #","51.4667","0,72 #","0.7167","8,80 #","8.8000","42 #","41.9500","0 #","0.0000","0,65 #","0.6500","0,18 #","0.1833","52 #","51.7167","0 %","0.0000","100 %","0000010000"
"26-4-2024 08:00:00 - 09:00:00","45408.2916666667","61 #","60.8500","0,20 #","0.2000","13 #","12.7000","48 #","47.9500","0 #","0.0000","1,30 #","1.3000","0,37 #","0.3667","60 #","60.1500","0 %","0.0000","100 %","0000010000"
"26-4-2024 09:00:00 - 10:00:00","45408.3333333333","94 #","93.8667","1,53 #","1.5333","19 #","19.2500","73 #","73.0833","0 #","0.0000","1,97 #","1.9667","0,77 #","0.7667","93 #","92.8167","0 %","0.0000","100 %","0000010000"
"26-4-2024 10:00:00 - 11:00:00","45408.3750000000","122 #","121.8333","1,82 #","1.8167","24 #","23.5000","97 #","96.5167","0 #","0.0000","2,43 #","2.4333","0,73 #","0.7333","121 #","120.7000","0 %","0.0000","100 %","0000010000"
"26-4-2024 11:00:00 - 12:00:00","45408.4166666667","129 #","129.3333","1,25 #","1.2500","23 #","23.0833","105 #","105.0000","0 #","0.0000","2,02 #","2.0167","1,03 #","1.0333","128 #","127.8000","0 %","0.0000","100 %","0000010000"
