name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations,cinema_visitors
"Haarlem, Netherlands",17/05/2023,13.6,6.1,10.6,13.6,3.9,9.9,4.9,69.2,0,0,0,,0,0,35.6,21.2,352.8,1027.5,56.4,26.8,266,22.8,9,10,2023-05-17T05:43:29,2023-05-17T21:33:17,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",316
"Haarlem, Netherlands",18/05/2023,13.9,4.9,9.6,13.9,3.7,9.1,3.8,68.5,0,0,0,,0,0,31.3,17.8,55.2,1028.9,92.1,33.5,197.3,16.9,5,10,2023-05-18T05:42:01,2023-05-18T21:34:48,0.96,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",465
"Haarlem, Netherlands",19/05/2023,18.1,6.7,13,18.1,4.9,12.5,6.8,69.1,0,0,0,,0,0,36,21.7,39.4,1026.6,70.6,30.1,270.2,23.3,8,10,2023-05-19T05:40:35,2023-05-19T21:36:18,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",324
"Haarlem, Netherlands",20/05/2023,19.3,10.6,15,19.3,10.6,15,8.7,67.7,0,0,0,rain,0,0,48.9,31.3,42,1023.6,43.2,33,243.5,20.8,8,10,2023-05-20T05:39:12,2023-05-20T21:37:47,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",319
"Haarlem, Netherlands",21/05/2023,19.3,12.6,15.6,19.3,12.6,15.6,11.6,77.9,0,0,0,,0,0,41.2,24.8,20.1,1018.5,79.7,32.4,231.4,19.9,7,10,2023-05-21T05:37:51,2023-05-21T21:39:14,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",195
"Haarlem, Netherlands",22/05/2023,21.3,12.1,16,21.3,12.1,16,13.3,85.3,0,0,0,,0,0,35.6,27.6,330.6,1016.1,35.7,18.5,247.5,21.2,7,10,2023-05-22T05:36:32,2023-05-22T21:40:40,0.09,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",161
"Haarlem, Netherlands",23/05/2023,14.6,8.5,12.5,14.6,6.8,12.5,7.8,73.9,0,0,0,,0,0,43.9,29.3,344.3,1023,85.1,21.3,196.2,16.8,6,10,2023-05-23T05:35:15,2023-05-23T21:42:05,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",165
"Haarlem, Netherlands",24/05/2023,15.1,5.7,11.7,15.1,4.9,11.5,7.1,74.5,0,0,0,,0,0,28.6,17.5,358.4,1025,47.6,24,167.2,14.4,7,10,2023-05-24T05:34:01,2023-05-24T21:43:29,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",290
"Haarlem, Netherlands",25/05/2023,17,8.7,12.4,17,7.1,12.1,8.1,76.5,0,0,0,rain,0,0,36,22.2,25,1028.5,51.7,19.8,176.7,15.1,7,10,2023-05-25T05:32:50,2023-05-25T21:44:50,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",280
"Haarlem, Netherlands",26/05/2023,16.7,6.5,12,16.7,3.7,11.1,6.3,69.5,0,0,0,,0,0,46,28.6,39.3,1031.1,39.4,19.7,264.7,22.6,8,10,2023-05-26T05:31:41,2023-05-26T21:46:10,0.22,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",247
"Haarlem, Netherlands",27/05/2023,19.4,7.3,13.4,19.4,4.4,12.5,8.2,72.5,0.052,100,4.17,rain,0,0,28.1,18,56.3,1027,20,22.1,281,24.3,8,10,2023-05-27T05:30:35,2023-05-27T21:47:29,0.25,Rain,Clearing in the afternoon with late afternoon rain.,rain,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",297
"Haarlem, Netherlands",28/05/2023,20.4,9.3,14.8,20.4,8,14.6,9.6,73.6,0,0,0,,0,0,43.2,28.4,29.5,1022.4,63.8,21.3,260.6,22.4,7,10,2023-05-28T05:29:31,2023-05-28T21:48:45,0.28,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",275
"Haarlem, Netherlands",29/05/2023,15.7,7.4,12.2,15.7,4.4,11.5,6.4,69.1,0,0,0,,0,0,42.8,28.4,31.7,1026.4,75.1,25.1,253.6,21.8,7,10,2023-05-29T05:28:30,2023-05-29T21:50:00,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",341
"Haarlem, Netherlands",30/05/2023,14.1,9.8,12.3,14.1,7.3,12,8.1,76,0,0,0,rain,0,0,38.6,20.9,28.6,1028.1,98.7,36.6,95,8.1,3,10,2023-05-30T05:27:32,2023-05-30T21:51:13,0.35,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",154
"Haarlem, Netherlands",31/05/2023,20.3,9.8,14.5,20.3,7.8,14.4,10.5,77.9,0,0,0,,0,0,36.3,25.1,36,1026.2,49.9,27.3,284.5,24.4,8,10,2023-05-31T05:26:37,2023-05-31T21:52:24,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",201
"Haarlem, Netherlands",01/06/2023,15,10.8,12.3,15,10.8,12.3,8.4,77.4,0,0,0,,0,0,38.9,24.5,20.3,1024.1,94.1,29.6,161.5,13.9,9,10,2023-06-01T05:25:44,2023-06-01T21:53:33,0.41,Overcast,Cloudy skies throughout the day.,cloudy,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",180
"Haarlem, Netherlands",02/06/2023,17.7,10,13.1,17.7,10,13.1,8,71.2,0,0,0,rain,0,0,35.6,19,17.8,1022.7,73.8,28.8,155.2,13.4,7,10,2023-06-02T05:24:54,2023-06-02T21:54:39,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",319
"Haarlem, Netherlands",03/06/2023,20.7,10.3,16,20.7,10.3,16,6.6,57.7,0,0,0,,0,0,42.5,27.4,44.8,1022.6,10.1,39.1,292.3,25,8,10,2023-06-03T05:24:08,2023-06-03T21:55:44,0.48,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",235
"Haarlem, Netherlands",04/06/2023,19.6,11,15.1,19.6,11,15.1,8.7,66.6,0,0,0,,0,0,36,22.1,34.5,1023.3,13.7,37.8,284.1,24.4,8,10,2023-06-04T05:23:24,2023-06-04T21:56:46,0.5,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",175
"Haarlem, Netherlands",05/06/2023,16.8,8.3,13.1,16.8,6.1,12.7,9,76.8,0,0,0,,0,0,35,20.5,24.9,1023.2,19,36.1,279,24,8,10,2023-06-05T05:22:43,2023-06-05T21:57:46,0.54,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",116
"Haarlem, Netherlands",06/06/2023,19.1,8.4,14.1,19.1,6.6,13.6,9.6,75.7,0,0,0,,0,0,36.1,24.5,27.1,1022,26.5,30,285.3,24.7,8,10,2023-06-06T05:22:06,2023-06-06T21:58:43,0.58,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",107
"Haarlem, Netherlands",07/06/2023,20.3,9.6,14.7,20.3,7.5,14.5,10.2,75.7,0,0,0,,0,0,34.7,21.5,34.8,1021.5,38.1,24.7,272.8,23.5,8,10,2023-06-07T05:21:31,2023-06-07T21:59:38,0.62,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",225
"Haarlem, Netherlands",08/06/2023,22.3,10.6,16.1,22.3,10.6,16.1,10.8,73,0,0,0,,0,0,39.2,27.9,39,1018.3,37.1,23.5,268.5,23.2,7,10,2023-06-08T05:20:59,2023-06-08T22:00:30,0.65,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",146
"Haarlem, Netherlands",09/06/2023,28,12.8,19.9,27.7,12.8,19.9,12.7,65.8,0,0,0,,0,0,36,24.6,52.3,1015.1,5.1,29.6,279,24,8,10,2023-06-09T05:20:31,2023-06-09T22:01:20,0.69,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",188
"Haarlem, Netherlands",10/06/2023,27.9,17.6,22.7,27.3,17.6,22.6,12,52.8,0,0,0,,0,0,35.3,24.6,59.7,1015.6,0.4,36.9,283.4,24.4,8,10,2023-06-10T05:20:06,2023-06-10T22:02:07,0.75,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",152
"Haarlem, Netherlands",11/06/2023,30.2,17.3,24.1,29.8,17.3,24,14,56.2,0,0,0,,0,0,35.9,21.1,96.3,1015.3,7.2,37.2,261.1,22.5,8,10,2023-06-11T05:19:44,2023-06-11T22:02:51,0.76,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",194
"Haarlem, Netherlands",12/06/2023,29,17.9,24.3,27.8,17.9,24,10.7,44.3,0,0,0,,0,0,34.9,21.2,68.5,1015.5,65.5,36.7,291.5,25.1,8,10,2023-06-12T05:19:25,2023-06-12T22:03:32,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",332
"Haarlem, Netherlands",13/06/2023,26.7,16.4,22.4,26.5,16.4,22.4,9.5,45.3,0,0,0,,0,0,39.2,30.4,57.2,1014.7,0.4,38.8,289.7,24.8,8,10,2023-06-13T05:19:09,2023-06-13T22:04:11,0.83,Clear,Clear conditions throughout the day.,clear-day,"06260099999,D3248,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",213
"Haarlem, Netherlands",14/06/2023,24.9,14.8,20.7,24.9,14.8,20.7,9.6,51.3,0,0,0,,0,0,39,25.2,65.2,1017.3,2,40.2,290.5,25.1,8,10,2023-06-14T05:18:57,2023-06-14T22:04:46,0.87,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",135
"Haarlem, Netherlands",15/06/2023,26.1,13.9,20.3,26.1,13.9,20.3,11.5,59.4,0,0,0,,0,0,35.3,18.1,39.2,1019.7,5,31.7,285.3,24.5,9,10,2023-06-15T05:18:47,2023-06-15T22:05:19,0.9,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",198
"Haarlem, Netherlands",16/06/2023,23.8,14.4,19.3,23.8,14.4,19.3,9.4,56.5,0,0,0,,0,0,38.9,20.4,353.6,1019.1,0,38.6,289.5,24.9,8,10,2023-06-16T05:18:41,2023-06-16T22:05:48,0.94,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",214
"Haarlem, Netherlands",17/06/2023,24.4,10.2,18.2,24.4,10.2,18.2,10.7,65.4,0,0,0,,0,0,28.1,13.9,342.2,1015.8,64.9,31.7,265.8,22.8,8,10,2023-06-17T05:18:39,2023-06-17T22:06:15,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",353
"Haarlem, Netherlands",18/06/2023,24.9,17.9,22.1,24.9,17.9,22.1,13.8,60.4,0,0,0,,0,0,38.1,20.2,115.4,1011.9,66.9,30,134.9,11.9,4,10,2023-06-18T05:18:39,2023-06-18T22:06:38,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",273
"Haarlem, Netherlands",19/06/2023,22.9,17,20,22.9,17,20,14.2,70.3,0,0,0,rain,0,0,50.4,31.8,230,1011,87.8,31.4,219.4,19,7,10,2023-06-19T05:18:42,2023-06-19T22:06:59,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,E0997,06344099999",262
"Haarlem, Netherlands",20/06/2023,28.5,18.2,21.8,28.8,18.2,21.9,15.7,70.2,9.266,100,4.17,rain,0,0,54,21.1,124.1,1010.7,99.3,32.1,182.3,15.6,7,10,2023-06-20T05:18:49,2023-06-20T22:07:16,0.07,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",194
"Haarlem, Netherlands",21/06/2023,21,16.2,19.2,21,16.2,19.2,15.8,81.3,6.345,100,8.33,rain,0,0,35.6,24.5,248,1015.7,50.9,27,291.3,25.4,8,10,2023-06-21T05:18:59,2023-06-21T22:07:30,0.11,"Rain, Partially cloudy",Clearing in the afternoon with rain clearing later.,rain,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",231
"Haarlem, Netherlands",22/06/2023,23.6,13.2,19.1,23.6,13.2,19.1,15.3,79.7,0.033,100,8.33,rain,0,0,32.4,20.7,23.4,1018,96,22.8,148.5,12.8,6,10,2023-06-22T05:19:12,2023-06-22T22:07:41,0.14,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",227
"Haarlem, Netherlands",23/06/2023,22.3,15.8,19.3,22.3,15.8,19.3,14.3,74.1,0.08,100,4.17,rain,0,0,32.4,17.4,305.8,1022.6,53.9,26.4,272.4,23.6,8,10,2023-06-23T05:19:28,2023-06-23T22:07:48,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",289
"Haarlem, Netherlands",24/06/2023,23.6,16.3,20.4,23.6,16.3,20.4,15.1,71.9,0,0,0,,0,0,28.1,17.3,243.9,1023.5,4.3,35.1,282.3,24.4,8,10,2023-06-24T05:19:48,2023-06-24T22:07:52,0.2,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",248
"Haarlem, Netherlands",25/06/2023,29.3,17.5,24.1,28.7,17.5,23.9,14.7,60.1,0,0,0,,0,0,31.5,19.7,148.5,1016.9,0.1,31.7,288.9,24.9,8,10,2023-06-25T05:20:10,2023-06-25T22:07:54,0.24,Clear,Clear conditions throughout the day.,clear-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",252
"Haarlem, Netherlands",26/06/2023,24.4,16.8,19.5,24.4,16.8,19.5,13.6,69.1,0,0,0,rain,0,0,45.7,31.3,269,1016.5,55,37.5,269.4,23.5,7,10,2023-06-26T05:20:35,2023-06-26T22:07:51,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",232
"Haarlem, Netherlands",27/06/2023,19.7,15.2,17.7,19.7,15.2,17.7,11.7,68.3,0.431,100,8.33,rain,0,0,36.4,25.1,278.5,1020.1,96.7,35.1,184.3,16,5,10,2023-06-27T05:21:04,2023-06-27T22:07:46,0.3,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",242
"Haarlem, Netherlands",28/06/2023,21.1,14.6,17.9,21.1,14.6,17.9,15.3,85.1,2.827,100,41.67,rain,0,0,31.4,20.8,215.9,1017.7,100,22.1,113.4,9.9,4,10,2023-06-28T05:21:35,2023-06-28T22:07:37,0.33,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06249099999,06240099999,06257099999,06344099999",306
"Haarlem, Netherlands",29/06/2023,20.4,14.6,18.4,20.4,14.6,18.4,15.7,84.4,0.096,100,12.5,rain,0,0,42.3,27.9,250.2,1014.5,99.1,18.6,99.2,8.7,3,10,2023-06-29T05:22:09,2023-06-29T22:07:25,0.37,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,remote,06257099999,06344099999",269
"Haarlem, Netherlands",30/06/2023,21.4,11.1,17.1,21.4,11.1,17.1,10.9,67.7,0.089,100,4.17,rain,0,0,46.8,31.7,244,1012.6,34.5,13.8,202.5,17.4,7,10,2023-06-30T05:22:46,2023-06-30T22:07:10,0.4,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",383
"Haarlem, Netherlands",01/07/2023,18.5,15.9,17.4,18.5,15.9,17.4,15.2,87,2.27,100,16.67,rain,0,0,46.8,31.9,235.7,1004,87.4,11,79.6,6.8,3,10,2023-07-01T05:23:26,2023-07-01T22:06:51,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",658
"Haarlem, Netherlands",02/07/2023,19.1,14.6,17.3,19.1,14.6,17.3,10.3,64,1.541,100,8.33,rain,0,0,50.4,34,257.6,1008.6,43.4,13,274.7,23.5,9,10,2023-07-02T05:24:09,2023-07-02T22:06:30,0.47,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",318
"Haarlem, Netherlands",03/07/2023,18.7,15.5,17,18.7,15.5,17,10.3,65.4,0.068,100,8.33,rain,0,0,57.6,38.9,250,1008.7,49.2,13.1,164.6,14.1,6,10,2023-07-03T05:24:54,2023-07-03T22:06:05,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",198
"Haarlem, Netherlands",04/07/2023,19.1,14.7,16.9,19.1,14.7,16.9,10.3,65.4,2.812,100,12.5,rain,0,0,46.8,31.4,245.8,1010.3,51.8,14.6,178.4,15.2,6,10,2023-07-04T05:25:42,2023-07-04T22:05:37,0.53,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",259
"Haarlem, Netherlands",05/07/2023,16.9,12.2,14.7,16.9,12.2,14.7,12.2,85.1,20.425,100,20.83,rain,0,0,108,72.5,240,1005.9,54.6,11.5,80.7,6.9,3,10,2023-07-05T05:26:33,2023-07-05T22:05:05,0.57,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",305
"Haarlem, Netherlands",06/07/2023,20.1,13.8,17.2,20.1,13.8,17.2,11.4,70,3.318,100,4.17,rain,0,0,40,28.1,233.7,1016.1,53.1,13.5,220,19.1,8,10,2023-07-06T05:27:26,2023-07-06T22:04:31,0.6,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",231
"Haarlem, Netherlands",07/07/2023,27.2,12.5,20.5,26.6,12.5,20.4,10.6,57.1,0,0,0,,0,0,29.5,21.2,123.2,1018.7,22.9,14.4,297.9,26,8,10,2023-07-07T05:28:21,2023-07-07T22:03:54,0.64,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",230
"Haarlem, Netherlands",08/07/2023,31.2,17.4,23.7,30.5,17.4,23.7,14.7,59,0,0,0,,0,0,32.4,19.3,85.5,1016.2,28.3,14.9,271.6,23.6,8,30,2023-07-08T05:29:19,2023-07-08T22:03:13,0.67,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",379
"Haarlem, Netherlands",09/07/2023,27.1,17.9,21.3,28,17.9,21.4,17.3,78.8,4.298,100,8.33,rain,0,0,43.2,33.9,332,1017.8,65.2,12.5,152.1,13.2,7,10,2023-07-09T05:30:19,2023-07-09T22:02:29,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",262
"Haarlem, Netherlands",10/07/2023,22.5,16.9,19.7,22.5,16.9,19.7,13.7,70.7,0.779,100,8.33,rain,0,0,36,24.9,265.8,1020.1,54.4,14,294.3,25.5,8,10,2023-07-10T05:31:21,2023-07-10T22:01:43,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",202
"Haarlem, Netherlands",11/07/2023,24,15.9,20.6,24,15.9,20.6,15.1,71.1,0.116,100,4.17,rain,0,0,50.4,28.7,223.2,1012,55.3,15.2,285.8,24.6,8,10,2023-07-11T05:32:26,2023-07-11T22:00:53,0.78,"Rain, Partially cloudy",Clearing in the afternoon with late afternoon rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",205
"Haarlem, Netherlands",12/07/2023,20.6,17.1,18.7,20.6,17.1,18.7,14.3,76.2,0.623,100,12.5,rain,0,0,43.2,31.9,244,1010.1,54.6,13.7,237,20.4,9,10,2023-07-12T05:33:32,2023-07-12T22:00:01,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",313
"Haarlem, Netherlands",13/07/2023,20.2,16.1,18.3,20.2,16.1,18.3,13.9,75.8,2.457,100,16.67,rain,0,0,45.4,33.2,250.1,1015.1,43.5,13.6,290.5,25.2,8,10,2023-07-13T05:34:41,2023-07-13T21:59:05,0.85,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",246
"Haarlem, Netherlands",14/07/2023,22.1,15.3,18.7,22.1,15.3,18.7,13.4,72.2,0.153,100,4.17,rain,0,0,31.3,21.3,166.8,1012.8,53.3,14.4,146,12.7,6,10,2023-07-14T05:35:51,2023-07-14T21:58:07,0.88,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",349
"Haarlem, Netherlands",15/07/2023,24.3,18.2,20.7,24.3,18.2,20.7,14.5,68.2,0.923,100,8.33,rain,0,0,57.6,38.4,210.7,1003.7,53.6,15.2,165.5,14.3,7,10,2023-07-15T05:37:04,2023-07-15T21:57:06,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",436
"Haarlem, Netherlands",16/07/2023,20.4,17.2,18.7,20.4,17.2,18.7,11.9,65.1,0.54,100,8.33,rain,0,0,73.1,50.3,221.8,1009.9,53.5,13.5,153.5,13.2,5,10,2023-07-16T05:38:18,2023-07-16T21:56:02,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",468
"Haarlem, Netherlands",17/07/2023,19.8,15.7,17.9,19.8,15.7,17.9,12.5,71,0.633,100,20.83,rain,0,0,46.8,33.5,240.4,1016.7,37.7,13.7,262.4,22.6,10,10,2023-07-17T05:39:33,2023-07-17T21:54:56,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",217
"Haarlem, Netherlands",18/07/2023,21.6,15.2,18.2,21.6,15.2,18.2,13.5,74.8,0.097,100,4.17,rain,0,0,32.4,16.9,229.8,1018.2,55.4,13.8,232.3,20.3,9,10,2023-07-18T05:40:51,2023-07-18T21:53:47,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",394
"Haarlem, Netherlands",19/07/2023,20.5,14,17.2,20.5,14,17.2,13.4,78.6,0.349,100,8.33,rain,0,0,28.8,21,290.6,1013.4,58.5,14.1,234.4,20.3,7,10,2023-07-19T05:42:10,2023-07-19T21:52:35,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",440
"Haarlem, Netherlands",20/07/2023,20.2,10.8,16.5,20.2,10.8,16.5,11.3,73.3,1.012,100,8.33,rain,0,0,21.6,13.7,312.8,1014.4,38.3,14.3,270.5,23.5,9,10,2023-07-20T05:43:30,2023-07-20T21:51:21,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",512
"Haarlem, Netherlands",21/07/2023,20,11.8,16.1,20,11.8,16.1,11.2,73.5,0,0,0,rain,0,0,39.6,31.1,280.1,1011.8,53.1,13.1,172.8,14.9,9,10,2023-07-21T05:44:52,2023-07-21T21:50:04,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",781
"Haarlem, Netherlands",22/07/2023,18.5,14.6,16.5,18.5,14.6,16.5,12.3,76.6,0.518,100,20.83,rain,0,0,54,34.8,221.4,1011.8,49.7,11.6,108.4,9.5,4,10,2023-07-22T05:46:15,2023-07-22T21:48:45,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999",1093
"Haarlem, Netherlands",23/07/2023,21.2,15.1,17.7,21.2,15.1,17.7,14.6,82.9,5.424,100,12.5,rain,0,0,56.3,41.6,211,1004.8,72.5,12.1,159.8,14,9,10,2023-07-23T05:47:40,2023-07-23T21:47:24,0.19,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",1228
"Haarlem, Netherlands",24/07/2023,19.9,14,17.4,19.9,14,17.4,14.1,80.9,0.57,100,4.17,rain,0,0,43.2,26.7,264.9,1003,62.5,14.1,151.3,13.1,6,10,2023-07-24T05:49:06,2023-07-24T21:46:00,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",676
"Haarlem, Netherlands",25/07/2023,17.9,12.8,15.5,17.9,12.8,15.5,9.7,69.1,0.069,100,4.17,rain,0,0,39.6,26.2,310.8,1007.8,36,13.7,253.5,21.9,9,10,2023-07-25T05:50:33,2023-07-25T21:44:34,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"06260099999,E5029,06348099999,06249099999,06240099999,06257099999,06344099999",645
