"Date Time","Date Time(RAW)","Total Online Devices","Total Online Devices(RAW)","Speed Bad","Speed Bad(RAW)","Speed Good","Speed Good(RAW)","Speed Better","Speed Better(RAW)","Experience Worse","Experience Worse(RAW)","Experience Bad","Experience Bad(RAW)","Experience Good","Experience Good(RAW)","Experience Better","Experience Better(RAW)","Downtime","Downtime(RAW)","Coverage","Coverage(RAW)"
"31-3-2024 08:00:00 - 09:00:00","45382.2916666667","50 #","49.9667","0 #","0.0000","6,62 #","6.6167","43 #","43.3500","0 #","0.0000","0 #","0.0000","0 #","0.0000","50 #","50.0000","0 %","0.0000","100 %","0000010000"
"31-3-2024 09:00:00 - 10:00:00","45382.3333333333","50 #","50.4833","0,17 #","0.1667","6,48 #","6.4833","44 #","43.8333","0 #","0.0000","0,20 #","0.2000","0 #","0.0000","51 #","51.0000","0 %","0.0000","100 %","0000010000"
"31-3-2024 10:00:00 - 11:00:00","45382.3750000000","51 #","50.5667","0 #","0.0000","6,58 #","6.5833","44 #","43.9833","0 #","0.0000","0,25 #","0.2500","0 #","0.0000","51 #","51.0167","0 %","0.0000","100 %","0000010000"
"31-3-2024 11:00:00 - 12:00:00","45382.4166666667","55 #","54.5000","0,23 #","0.2333","9,18 #","9.1833","45 #","45.0833","0 #","0.0000","0,50 #","0.5000","0,03 #","0.0333","55 #","54.8000","0 %","0.0000","100 %","0000010000"
"31-3-2024 12:00:00 - 13:00:00","45382.4583333333","56 #","56.2833","1,20 #","1.2000","12 #","11.6833","43 #","43.4000","0 #","0.0000","0,60 #","0.6000","0 #","0.0000","57 #","57.3833","0 %","0.0000","100 %","0000010000"
"31-3-2024 13:00:00 - 14:00:00","45382.5000000000","59 #","59.2000","0,58 #","0.5833","13 #","13.4000","45 #","45.2167","0 #","0.0000","1,13 #","1.1333","0,05 #","0.0500","60 #","59.8833","0 %","0.0000","100 %","0000010000"
"31-3-2024 14:00:00 - 15:00:00","45382.5416666667","60 #","59.6833","0,37 #","0.3667","14 #","13.9667","45 #","45.3500","0 #","0.0000","0,22 #","0.2167","0,13 #","0.1333","61 #","60.8500","0 %","0.0000","100 %","0000010000"
"31-3-2024 15:00:00 - 16:00:00","45382.5833333333","59 #","59.3500","0,52 #","0.5167","13 #","13.4000","45 #","45.4333","0 #","0.0000","0,02 #","0.0167","0 #","0.0000","61 #","61.2167","0 %","0.0000","100 %","0000010000"
"31-3-2024 16:00:00 - 17:00:00","45382.6250000000","60 #","60.2833","0,32 #","0.3167","11 #","10.9833","49 #","48.9833","0 #","0.0000","0,63 #","0.6333","0,25 #","0.2500","61 #","61.1833","0 %","0.0000","100 %","0000010000"
"31-3-2024 17:00:00 - 18:00:00","45382.6666666667","58 #","57.7833","0,60 #","0.6000","11 #","11.0833","46 #","46.1000","0 #","0.0000","0,75 #","0.7500","0,05 #","0.0500","58 #","58.2667","0 %","0.0000","100 %","0000010000"
"31-3-2024 18:00:00 - 19:00:00","45382.7083333333","61 #","61.2333","1,52 #","1.5167","14 #","13.9000","46 #","45.8167","0 #","0.0000","1,48 #","1.4833","0,30 #","0.3000","61 #","60.8000","0 %","0.0000","100 %","0000010000"
"31-3-2024 19:00:00 - 20:00:00","45382.7500000000","56 #","56.1833","0,37 #","0.3667","9,53 #","9.5333","46 #","46.2833","0 #","0.0000","0,35 #","0.3500","0 #","0.0000","57 #","56.9167","0 %","0.0000","100 %","0000010000"
"31-3-2024 20:00:00 - 21:00:00","45382.7916666667","59 #","59.0833","0,60 #","0.6000","9,17 #","9.1667","49 #","49.3167","0 #","0.0000","0,33 #","0.3333","0,02 #","0.0167","60 #","60.0333","0 %","0.0000","100 %","0000010000"
"31-3-2024 21:00:00 - 22:00:00","45382.8333333333","62 #","62.0333","0,55 #","0.5500","11 #","10.9833","51 #","50.5000","0 #","0.0000","0,63 #","0.6333","0,37 #","0.3667","62 #","62.4667","0 %","0.0000","100 %","0000010000"
"31-3-2024 22:00:00 - 23:00:00","45382.8750000000","56 #","55.5333","0,02 #","0.0167","9,38 #","9.3833","46 #","46.1333","0 #","0.0000","0,22 #","0.2167","0,05 #","0.0500","56 #","56.1167","0 %","0.0000","100 %","0000010000"
"31-3-2024 23:00:00 - 00:00:00","45382.9166666667","56 #","55.8500","0,27 #","0.2667","9,33 #","9.3333","46 #","46.2500","0 #","0.0000","0,33 #","0.3333","0,12 #","0.1167","56 #","56.4333","0 %","0.0000","100 %","0000010000"
"Averages",,"110 #",,"4,94 #",,"23 #",,"83 #",,"0 #",,"3,49 #",,"0,91 #",,"107 #",,"",,"100 %",
